"model","target_end_date","target","coverage95"
"SGroup-RandomForest",2024-04-13,"3 wk inc flu hosp","1"
"SGroup-RandomForest",2024-04-20,"0 wk inc flu hosp","0.980769230769231"
"SGroup-RandomForest",2024-04-20,"1 wk inc flu hosp","0.980769230769231"
"SGroup-RandomForest",2024-04-20,"2 wk inc flu hosp","1"
"SGroup-RandomForest",2024-04-20,"3 wk inc flu hosp","1"
"SGroup-RandomForest",2024-04-27,"0 wk inc flu hosp","0.980769230769231"
"SGroup-RandomForest",2024-04-27,"1 wk inc flu hosp","0.961538461538462"
"SGroup-RandomForest",2024-04-27,"2 wk inc flu hosp","0.961538461538462"
"SGroup-RandomForest",2024-04-27,"3 wk inc flu hosp","1"
"SigSci-TSENS",2023-10-14,"0 wk inc flu hosp","1"
"SigSci-TSENS",2023-10-21,"0 wk inc flu hosp","1"
"SigSci-TSENS",2023-10-21,"1 wk inc flu hosp","1"
"SigSci-TSENS",2023-10-28,"0 wk inc flu hosp","0.98"
"SigSci-TSENS",2023-10-28,"1 wk inc flu hosp","0.98"
"SigSci-TSENS",2023-10-28,"2 wk inc flu hosp","0.98"
"SigSci-TSENS",2023-11-04,"0 wk inc flu hosp","0.98"
"SigSci-TSENS",2023-11-04,"1 wk inc flu hosp","0.98"
"SigSci-TSENS",2023-11-04,"2 wk inc flu hosp","0.98"
"SigSci-TSENS",2023-11-04,"3 wk inc flu hosp","0.98"
"SigSci-TSENS",2023-11-11,"0 wk inc flu hosp","0.96"
"SigSci-TSENS",2023-11-11,"1 wk inc flu hosp","0.98"
"SigSci-TSENS",2023-11-11,"2 wk inc flu hosp","0.96"
"SigSci-TSENS",2023-11-11,"3 wk inc flu hosp","0.96"
"SigSci-TSENS",2023-11-18,"0 wk inc flu hosp","0.96"
"SigSci-TSENS",2023-11-18,"1 wk inc flu hosp","0.92"
"SigSci-TSENS",2023-11-18,"2 wk inc flu hosp","0.94"
"SigSci-TSENS",2023-11-18,"3 wk inc flu hosp","0.96"
"SigSci-TSENS",2023-11-25,"0 wk inc flu hosp","0.98"
"SigSci-TSENS",2023-11-25,"1 wk inc flu hosp","0.9"
"SigSci-TSENS",2023-11-25,"2 wk inc flu hosp","0.9"
"SigSci-TSENS",2023-11-25,"3 wk inc flu hosp","0.92"
"SigSci-TSENS",2023-12-02,"0 wk inc flu hosp","0.88"
"SigSci-TSENS",2023-12-02,"1 wk inc flu hosp","0.94"
"SigSci-TSENS",2023-12-02,"2 wk inc flu hosp","0.9"
"SigSci-TSENS",2023-12-02,"3 wk inc flu hosp","0.86"
"SigSci-TSENS",2023-12-09,"0 wk inc flu hosp","0.938775510204082"
"SigSci-TSENS",2023-12-09,"1 wk inc flu hosp","0.92"
"SigSci-TSENS",2023-12-09,"2 wk inc flu hosp","0.88"
"SigSci-TSENS",2023-12-09,"3 wk inc flu hosp","0.88"
"SigSci-TSENS",2023-12-16,"0 wk inc flu hosp","0.816326530612245"
"SigSci-TSENS",2023-12-16,"1 wk inc flu hosp","0.857142857142857"
"SigSci-TSENS",2023-12-16,"2 wk inc flu hosp","0.72"
"SigSci-TSENS",2023-12-16,"3 wk inc flu hosp","0.76"
"SigSci-TSENS",2023-12-23,"0 wk inc flu hosp","0.510204081632653"
"SigSci-TSENS",2023-12-23,"1 wk inc flu hosp","0.489795918367347"
"SigSci-TSENS",2023-12-23,"2 wk inc flu hosp","0.571428571428571"
"SigSci-TSENS",2023-12-23,"3 wk inc flu hosp","0.6"
"SigSci-TSENS",2023-12-30,"0 wk inc flu hosp","0.458333333333333"
"SigSci-TSENS",2023-12-30,"1 wk inc flu hosp","0.408163265306122"
"SigSci-TSENS",2023-12-30,"2 wk inc flu hosp","0.326530612244898"
"SigSci-TSENS",2023-12-30,"3 wk inc flu hosp","0.36734693877551"
"SigSci-TSENS",2024-01-06,"0 wk inc flu hosp","0.7"
"SigSci-TSENS",2024-01-06,"1 wk inc flu hosp","0.666666666666667"
"SigSci-TSENS",2024-01-06,"2 wk inc flu hosp","0.571428571428571"
"SigSci-TSENS",2024-01-06,"3 wk inc flu hosp","0.510204081632653"
"SigSci-TSENS",2024-01-13,"0 wk inc flu hosp","0.72"
"SigSci-TSENS",2024-01-13,"1 wk inc flu hosp","0.74"
"SigSci-TSENS",2024-01-13,"2 wk inc flu hosp","0.895833333333333"
"SigSci-TSENS",2024-01-13,"3 wk inc flu hosp","0.877551020408163"
"SigSci-TSENS",2024-01-20,"0 wk inc flu hosp","0.78"
"SigSci-TSENS",2024-01-20,"1 wk inc flu hosp","0.7"
"SigSci-TSENS",2024-01-20,"2 wk inc flu hosp","0.66"
"SigSci-TSENS",2024-01-20,"3 wk inc flu hosp","0.875"
"SigSci-TSENS",2024-01-27,"0 wk inc flu hosp","0.84"
"SigSci-TSENS",2024-01-27,"1 wk inc flu hosp","0.9"
"SigSci-TSENS",2024-01-27,"2 wk inc flu hosp","0.76"
"SigSci-TSENS",2024-01-27,"3 wk inc flu hosp","0.76"
"SigSci-TSENS",2024-02-03,"0 wk inc flu hosp","0.82"
"SigSci-TSENS",2024-02-03,"1 wk inc flu hosp","0.9"
"SigSci-TSENS",2024-02-03,"2 wk inc flu hosp","0.9"
"SigSci-TSENS",2024-02-03,"3 wk inc flu hosp","0.72"
"SigSci-TSENS",2024-02-10,"0 wk inc flu hosp","0.94"
"SigSci-TSENS",2024-02-10,"1 wk inc flu hosp","0.9"
"SigSci-TSENS",2024-02-10,"2 wk inc flu hosp","0.94"
"SigSci-TSENS",2024-02-10,"3 wk inc flu hosp","0.84"
"SigSci-TSENS",2024-02-17,"0 wk inc flu hosp","0.92"
"SigSci-TSENS",2024-02-17,"1 wk inc flu hosp","0.92"
"SigSci-TSENS",2024-02-17,"2 wk inc flu hosp","0.92"
"SigSci-TSENS",2024-02-17,"3 wk inc flu hosp","0.9"
"SigSci-TSENS",2024-02-24,"0 wk inc flu hosp","0.84"
"SigSci-TSENS",2024-02-24,"1 wk inc flu hosp","0.92"
"SigSci-TSENS",2024-02-24,"2 wk inc flu hosp","0.94"
"SigSci-TSENS",2024-02-24,"3 wk inc flu hosp","0.94"
"SigSci-TSENS",2024-03-02,"0 wk inc flu hosp","0.877551020408163"
"SigSci-TSENS",2024-03-02,"1 wk inc flu hosp","0.92"
"SigSci-TSENS",2024-03-02,"2 wk inc flu hosp","0.94"
"SigSci-TSENS",2024-03-02,"3 wk inc flu hosp","0.94"
"SigSci-TSENS",2024-03-09,"0 wk inc flu hosp","0.92"
"SigSci-TSENS",2024-03-09,"1 wk inc flu hosp","0.938775510204082"
"SigSci-TSENS",2024-03-09,"2 wk inc flu hosp","0.96"
"SigSci-TSENS",2024-03-09,"3 wk inc flu hosp","0.98"
"SigSci-TSENS",2024-03-16,"0 wk inc flu hosp","0.86"
"SigSci-TSENS",2024-03-16,"1 wk inc flu hosp","0.82"
"SigSci-TSENS",2024-03-16,"2 wk inc flu hosp","0.938775510204082"
"SigSci-TSENS",2024-03-16,"3 wk inc flu hosp","0.94"
"SigSci-TSENS",2024-03-23,"0 wk inc flu hosp","0.88"
"SigSci-TSENS",2024-03-23,"1 wk inc flu hosp","0.88"
"SigSci-TSENS",2024-03-23,"2 wk inc flu hosp","0.84"
"SigSci-TSENS",2024-03-23,"3 wk inc flu hosp","0.897959183673469"
"SigSci-TSENS",2024-03-30,"0 wk inc flu hosp","0.98"
"SigSci-TSENS",2024-03-30,"1 wk inc flu hosp","0.98"
"SigSci-TSENS",2024-03-30,"2 wk inc flu hosp","0.96"
"SigSci-TSENS",2024-03-30,"3 wk inc flu hosp","0.86"
"SigSci-TSENS",2024-04-06,"0 wk inc flu hosp","0.96"
"SigSci-TSENS",2024-04-06,"1 wk inc flu hosp","1"
"SigSci-TSENS",2024-04-06,"2 wk inc flu hosp","0.96"
"SigSci-TSENS",2024-04-06,"3 wk inc flu hosp","1"
"SigSci-TSENS",2024-04-13,"0 wk inc flu hosp","0.94"
"SigSci-TSENS",2024-04-13,"1 wk inc flu hosp","1"
"SigSci-TSENS",2024-04-13,"2 wk inc flu hosp","0.98"
"SigSci-TSENS",2024-04-13,"3 wk inc flu hosp","1"
"SigSci-TSENS",2024-04-20,"0 wk inc flu hosp","0.98"
"SigSci-TSENS",2024-04-20,"1 wk inc flu hosp","1"
"SigSci-TSENS",2024-04-20,"2 wk inc flu hosp","1"
"SigSci-TSENS",2024-04-20,"3 wk inc flu hosp","0.98"
"SigSci-TSENS",2024-04-27,"0 wk inc flu hosp","1"
"SigSci-TSENS",2024-04-27,"1 wk inc flu hosp","1"
"SigSci-TSENS",2024-04-27,"2 wk inc flu hosp","1"
"SigSci-TSENS",2024-04-27,"3 wk inc flu hosp","1"
"Stevens-GBR",2023-10-14,"0 wk inc flu hosp","No data"
"Stevens-GBR",2023-10-21,"0 wk inc flu hosp","0.153846153846154"
"Stevens-GBR",2023-10-21,"1 wk inc flu hosp","No data"
"Stevens-GBR",2023-10-28,"0 wk inc flu hosp","0.769230769230769"
"Stevens-GBR",2023-10-28,"1 wk inc flu hosp","0.153846153846154"
"Stevens-GBR",2023-10-28,"2 wk inc flu hosp","No data"
"Stevens-GBR",2023-11-04,"0 wk inc flu hosp","0.769230769230769"
"Stevens-GBR",2023-11-04,"1 wk inc flu hosp","0.807692307692308"
"Stevens-GBR",2023-11-04,"2 wk inc flu hosp","0.134615384615385"
"Stevens-GBR",2023-11-04,"3 wk inc flu hosp","No data"
"Stevens-GBR",2023-11-11,"0 wk inc flu hosp","0.730769230769231"
"Stevens-GBR",2023-11-11,"1 wk inc flu hosp","0.807692307692308"
"Stevens-GBR",2023-11-11,"2 wk inc flu hosp","0.865384615384615"
"Stevens-GBR",2023-11-11,"3 wk inc flu hosp","0.0384615384615385"
"Stevens-GBR",2023-11-18,"0 wk inc flu hosp","0.788461538461538"
"Stevens-GBR",2023-11-18,"1 wk inc flu hosp","0.711538461538462"
"Stevens-GBR",2023-11-18,"2 wk inc flu hosp","0.730769230769231"
"Stevens-GBR",2023-11-18,"3 wk inc flu hosp","0.846153846153846"
"Stevens-GBR",2023-11-25,"0 wk inc flu hosp","0.846153846153846"
"Stevens-GBR",2023-11-25,"1 wk inc flu hosp","0.807692307692308"
"Stevens-GBR",2023-11-25,"2 wk inc flu hosp","0.673076923076923"
"Stevens-GBR",2023-11-25,"3 wk inc flu hosp","0.730769230769231"
"Stevens-GBR",2023-12-02,"0 wk inc flu hosp","0.634615384615385"
"Stevens-GBR",2023-12-02,"1 wk inc flu hosp","0.711538461538462"
"Stevens-GBR",2023-12-02,"2 wk inc flu hosp","0.634615384615385"
"Stevens-GBR",2023-12-02,"3 wk inc flu hosp","0.576923076923077"
"Stevens-GBR",2023-12-09,"0 wk inc flu hosp","0.725490196078431"
"Stevens-GBR",2023-12-09,"1 wk inc flu hosp","0.634615384615385"
"Stevens-GBR",2023-12-09,"2 wk inc flu hosp","0.653846153846154"
"Stevens-GBR",2023-12-09,"3 wk inc flu hosp","0.538461538461538"
"Stevens-GBR",2023-12-16,"0 wk inc flu hosp","0.549019607843137"
"Stevens-GBR",2023-12-16,"1 wk inc flu hosp","0.627450980392157"
"Stevens-GBR",2023-12-16,"2 wk inc flu hosp","0.5"
"Stevens-GBR",2023-12-16,"3 wk inc flu hosp","0.480769230769231"
"Stevens-GBR",2023-12-23,"0 wk inc flu hosp","0.365384615384615"
"Stevens-GBR",2023-12-23,"1 wk inc flu hosp","0.411764705882353"
"Stevens-GBR",2023-12-23,"2 wk inc flu hosp","0.431372549019608"
"Stevens-GBR",2023-12-23,"3 wk inc flu hosp","0.423076923076923"
"Stevens-GBR",2023-12-30,"0 wk inc flu hosp","0.403846153846154"
"Stevens-GBR",2023-12-30,"1 wk inc flu hosp","0.365384615384615"
"Stevens-GBR",2023-12-30,"2 wk inc flu hosp","0.313725490196078"
"Stevens-GBR",2023-12-30,"3 wk inc flu hosp","0.294117647058824"
"Stevens-GBR",2024-01-06,"0 wk inc flu hosp","0.884615384615385"
"Stevens-GBR",2024-01-06,"1 wk inc flu hosp","0.634615384615385"
"Stevens-GBR",2024-01-06,"2 wk inc flu hosp","0.519230769230769"
"Stevens-GBR",2024-01-06,"3 wk inc flu hosp","0.392156862745098"
"Stevens-GBR",2024-01-13,"0 wk inc flu hosp","0.923076923076923"
"Stevens-GBR",2024-01-13,"1 wk inc flu hosp","0.980769230769231"
"Stevens-GBR",2024-01-13,"2 wk inc flu hosp","0.826923076923077"
"Stevens-GBR",2024-01-13,"3 wk inc flu hosp","0.673076923076923"
"Stevens-GBR",2024-01-20,"0 wk inc flu hosp","0.826923076923077"
"Stevens-GBR",2024-01-20,"1 wk inc flu hosp","0.942307692307692"
"Stevens-GBR",2024-01-20,"2 wk inc flu hosp","0.865384615384615"
"Stevens-GBR",2024-01-20,"3 wk inc flu hosp","0.788461538461538"
"Stevens-GBR",2024-01-27,"0 wk inc flu hosp","0.788461538461538"
"Stevens-GBR",2024-01-27,"1 wk inc flu hosp","0.903846153846154"
"Stevens-GBR",2024-01-27,"2 wk inc flu hosp","0.923076923076923"
"Stevens-GBR",2024-01-27,"3 wk inc flu hosp","0.846153846153846"
"Stevens-GBR",2024-02-03,"0 wk inc flu hosp","0.769230769230769"
"Stevens-GBR",2024-02-03,"1 wk inc flu hosp","0.807692307692308"
"Stevens-GBR",2024-02-03,"2 wk inc flu hosp","0.826923076923077"
"Stevens-GBR",2024-02-03,"3 wk inc flu hosp","0.788461538461538"
"Stevens-GBR",2024-02-10,"0 wk inc flu hosp","0.807692307692308"
"Stevens-GBR",2024-02-10,"1 wk inc flu hosp","0.769230769230769"
"Stevens-GBR",2024-02-10,"2 wk inc flu hosp","0.788461538461538"
"Stevens-GBR",2024-02-10,"3 wk inc flu hosp","0.75"
"Stevens-GBR",2024-02-17,"0 wk inc flu hosp","0.807692307692308"
"Stevens-GBR",2024-02-17,"1 wk inc flu hosp","0.807692307692308"
"Stevens-GBR",2024-02-17,"2 wk inc flu hosp","0.75"
"Stevens-GBR",2024-02-17,"3 wk inc flu hosp","0.788461538461538"
"Stevens-GBR",2024-02-24,"0 wk inc flu hosp","0.730769230769231"
"Stevens-GBR",2024-02-24,"1 wk inc flu hosp","0.846153846153846"
"Stevens-GBR",2024-02-24,"2 wk inc flu hosp","0.846153846153846"
"Stevens-GBR",2024-02-24,"3 wk inc flu hosp","0.826923076923077"
"Stevens-GBR",2024-03-02,"0 wk inc flu hosp","0.75"
"Stevens-GBR",2024-03-02,"1 wk inc flu hosp","0.846153846153846"
"Stevens-GBR",2024-03-02,"2 wk inc flu hosp","0.865384615384615"
"Stevens-GBR",2024-03-02,"3 wk inc flu hosp","0.846153846153846"
"Stevens-GBR",2024-03-09,"0 wk inc flu hosp","0.903846153846154"
"Stevens-GBR",2024-03-09,"1 wk inc flu hosp","0.903846153846154"
"Stevens-GBR",2024-03-09,"2 wk inc flu hosp","0.903846153846154"
"Stevens-GBR",2024-03-09,"3 wk inc flu hosp","0.865384615384615"
"Stevens-GBR",2024-03-16,"0 wk inc flu hosp","0.903846153846154"
"Stevens-GBR",2024-03-16,"1 wk inc flu hosp","0.980769230769231"
"Stevens-GBR",2024-03-16,"2 wk inc flu hosp","1"
"Stevens-GBR",2024-03-16,"3 wk inc flu hosp","0.942307692307692"
"Stevens-GBR",2024-03-23,"0 wk inc flu hosp","0.903846153846154"
"Stevens-GBR",2024-03-23,"1 wk inc flu hosp","0.961538461538462"
"Stevens-GBR",2024-03-23,"2 wk inc flu hosp","0.961538461538462"
"Stevens-GBR",2024-03-23,"3 wk inc flu hosp","0.961538461538462"
"Stevens-GBR",2024-03-30,"0 wk inc flu hosp","0.961538461538462"
"Stevens-GBR",2024-03-30,"1 wk inc flu hosp","0.980769230769231"
"Stevens-GBR",2024-03-30,"2 wk inc flu hosp","1"
"Stevens-GBR",2024-03-30,"3 wk inc flu hosp","0.980769230769231"
"Stevens-GBR",2024-04-06,"0 wk inc flu hosp","0.923076923076923"
"Stevens-GBR",2024-04-06,"1 wk inc flu hosp","0.961538461538462"
"Stevens-GBR",2024-04-06,"2 wk inc flu hosp","0.942307692307692"
"Stevens-GBR",2024-04-06,"3 wk inc flu hosp","0.961538461538462"
"Stevens-GBR",2024-04-13,"0 wk inc flu hosp","0.846153846153846"
"Stevens-GBR",2024-04-13,"1 wk inc flu hosp","0.884615384615385"
"Stevens-GBR",2024-04-13,"2 wk inc flu hosp","0.884615384615385"
"Stevens-GBR",2024-04-13,"3 wk inc flu hosp","0.846153846153846"
"Stevens-GBR",2024-04-20,"0 wk inc flu hosp","0.942307692307692"
"Stevens-GBR",2024-04-20,"1 wk inc flu hosp","0.884615384615385"
"Stevens-GBR",2024-04-20,"2 wk inc flu hosp","0.826923076923077"
"Stevens-GBR",2024-04-20,"3 wk inc flu hosp","0.884615384615385"
"Stevens-GBR",2024-04-27,"0 wk inc flu hosp","0.903846153846154"
"Stevens-GBR",2024-04-27,"1 wk inc flu hosp","0.826923076923077"
"Stevens-GBR",2024-04-27,"2 wk inc flu hosp","0.807692307692308"
"Stevens-GBR",2024-04-27,"3 wk inc flu hosp","0.75"
"UGA_flucast-Copycat",2023-10-14,"0 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2023-10-21,"0 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2023-10-21,"1 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2023-10-28,"0 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2023-10-28,"1 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2023-10-28,"2 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2023-11-04,"0 wk inc flu hosp","0.903846153846154"
"UGA_flucast-Copycat",2023-11-04,"1 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2023-11-04,"2 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2023-11-04,"3 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2023-11-11,"0 wk inc flu hosp","0.519230769230769"
"UGA_flucast-Copycat",2023-11-11,"1 wk inc flu hosp","0.961538461538462"
"UGA_flucast-Copycat",2023-11-11,"2 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2023-11-11,"3 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2023-11-18,"0 wk inc flu hosp","0.769230769230769"
"UGA_flucast-Copycat",2023-11-18,"1 wk inc flu hosp","0.730769230769231"
"UGA_flucast-Copycat",2023-11-18,"2 wk inc flu hosp","0.942307692307692"
"UGA_flucast-Copycat",2023-11-18,"3 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2023-11-25,"0 wk inc flu hosp","0.865384615384615"
"UGA_flucast-Copycat",2023-11-25,"1 wk inc flu hosp","0.865384615384615"
"UGA_flucast-Copycat",2023-11-25,"2 wk inc flu hosp","0.865384615384615"
"UGA_flucast-Copycat",2023-11-25,"3 wk inc flu hosp","0.961538461538462"
"UGA_flucast-Copycat",2023-12-02,"0 wk inc flu hosp","0.673076923076923"
"UGA_flucast-Copycat",2023-12-02,"1 wk inc flu hosp","0.692307692307692"
"UGA_flucast-Copycat",2023-12-02,"2 wk inc flu hosp","0.75"
"UGA_flucast-Copycat",2023-12-02,"3 wk inc flu hosp","0.884615384615385"
"UGA_flucast-Copycat",2023-12-09,"0 wk inc flu hosp","0.705882352941177"
"UGA_flucast-Copycat",2023-12-09,"1 wk inc flu hosp","0.653846153846154"
"UGA_flucast-Copycat",2023-12-09,"2 wk inc flu hosp","0.615384615384615"
"UGA_flucast-Copycat",2023-12-09,"3 wk inc flu hosp","0.711538461538462"
"UGA_flucast-Copycat",2023-12-16,"0 wk inc flu hosp","0.634615384615385"
"UGA_flucast-Copycat",2023-12-16,"1 wk inc flu hosp","0.686274509803922"
"UGA_flucast-Copycat",2023-12-16,"2 wk inc flu hosp","0.557692307692308"
"UGA_flucast-Copycat",2023-12-16,"3 wk inc flu hosp","0.615384615384615"
"UGA_flucast-Copycat",2023-12-23,"0 wk inc flu hosp","0.5"
"UGA_flucast-Copycat",2023-12-23,"1 wk inc flu hosp","0.423076923076923"
"UGA_flucast-Copycat",2023-12-23,"2 wk inc flu hosp","0.529411764705882"
"UGA_flucast-Copycat",2023-12-23,"3 wk inc flu hosp","0.346153846153846"
"UGA_flucast-Copycat",2023-12-30,"0 wk inc flu hosp","0.576923076923077"
"UGA_flucast-Copycat",2023-12-30,"1 wk inc flu hosp","0.384615384615385"
"UGA_flucast-Copycat",2023-12-30,"2 wk inc flu hosp","0.288461538461538"
"UGA_flucast-Copycat",2023-12-30,"3 wk inc flu hosp","0.294117647058824"
"UGA_flucast-Copycat",2024-01-06,"0 wk inc flu hosp","0.807692307692308"
"UGA_flucast-Copycat",2024-01-06,"1 wk inc flu hosp","0.846153846153846"
"UGA_flucast-Copycat",2024-01-06,"2 wk inc flu hosp","0.692307692307692"
"UGA_flucast-Copycat",2024-01-06,"3 wk inc flu hosp","0.519230769230769"
"UGA_flucast-Copycat",2024-01-13,"0 wk inc flu hosp","0.846153846153846"
"UGA_flucast-Copycat",2024-01-13,"1 wk inc flu hosp","0.807692307692308"
"UGA_flucast-Copycat",2024-01-13,"2 wk inc flu hosp","0.961538461538462"
"UGA_flucast-Copycat",2024-01-13,"3 wk inc flu hosp","0.846153846153846"
"UGA_flucast-Copycat",2024-01-20,"0 wk inc flu hosp","0.903846153846154"
"UGA_flucast-Copycat",2024-01-20,"1 wk inc flu hosp","0.846153846153846"
"UGA_flucast-Copycat",2024-01-20,"2 wk inc flu hosp","0.807692307692308"
"UGA_flucast-Copycat",2024-01-20,"3 wk inc flu hosp","0.923076923076923"
"UGA_flucast-Copycat",2024-01-27,"0 wk inc flu hosp","0.711538461538462"
"UGA_flucast-Copycat",2024-01-27,"1 wk inc flu hosp","0.980769230769231"
"UGA_flucast-Copycat",2024-01-27,"2 wk inc flu hosp","0.942307692307692"
"UGA_flucast-Copycat",2024-01-27,"3 wk inc flu hosp","0.923076923076923"
"UGA_flucast-Copycat",2024-02-03,"0 wk inc flu hosp","0.846153846153846"
"UGA_flucast-Copycat",2024-02-03,"1 wk inc flu hosp","0.75"
"UGA_flucast-Copycat",2024-02-03,"2 wk inc flu hosp","0.942307692307692"
"UGA_flucast-Copycat",2024-02-03,"3 wk inc flu hosp","0.942307692307692"
"UGA_flucast-Copycat",2024-02-10,"0 wk inc flu hosp","0.846153846153846"
"UGA_flucast-Copycat",2024-02-10,"1 wk inc flu hosp","0.826923076923077"
"UGA_flucast-Copycat",2024-02-10,"2 wk inc flu hosp","0.788461538461538"
"UGA_flucast-Copycat",2024-02-10,"3 wk inc flu hosp","0.903846153846154"
"UGA_flucast-Copycat",2024-02-17,"0 wk inc flu hosp","0.769230769230769"
"UGA_flucast-Copycat",2024-02-17,"1 wk inc flu hosp","0.75"
"UGA_flucast-Copycat",2024-02-17,"2 wk inc flu hosp","0.730769230769231"
"UGA_flucast-Copycat",2024-02-17,"3 wk inc flu hosp","0.673076923076923"
"UGA_flucast-Copycat",2024-02-24,"0 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-02-24,"1 wk inc flu hosp","0.730769230769231"
"UGA_flucast-Copycat",2024-02-24,"2 wk inc flu hosp","0.769230769230769"
"UGA_flucast-Copycat",2024-02-24,"3 wk inc flu hosp","0.75"
"UGA_flucast-Copycat",2024-03-02,"0 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2024-03-02,"1 wk inc flu hosp","0.980769230769231"
"UGA_flucast-Copycat",2024-03-02,"2 wk inc flu hosp","0.769230769230769"
"UGA_flucast-Copycat",2024-03-02,"3 wk inc flu hosp","0.769230769230769"
"UGA_flucast-Copycat",2024-03-09,"0 wk inc flu hosp","0.980769230769231"
"UGA_flucast-Copycat",2024-03-09,"1 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2024-03-09,"2 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-03-09,"3 wk inc flu hosp","0.903846153846154"
"UGA_flucast-Copycat",2024-03-16,"0 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-03-16,"1 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-03-16,"2 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2024-03-16,"3 wk inc flu hosp","0.980769230769231"
"UGA_flucast-Copycat",2024-03-23,"0 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-03-23,"1 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-03-23,"2 wk inc flu hosp","0.980769230769231"
"UGA_flucast-Copycat",2024-03-23,"3 wk inc flu hosp","No data"
"UGA_flucast-Copycat",2024-03-30,"0 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-03-30,"1 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-03-30,"2 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-03-30,"3 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-04-06,"0 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-04-06,"1 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-04-06,"2 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-04-06,"3 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-04-13,"0 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-04-13,"1 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-04-13,"2 wk inc flu hosp","0.980769230769231"
"UGA_flucast-Copycat",2024-04-13,"3 wk inc flu hosp","0.980769230769231"
"UGA_flucast-Copycat",2024-04-20,"0 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-04-20,"1 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-04-20,"2 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-04-20,"3 wk inc flu hosp","1"
"UGA_flucast-Copycat",2024-04-27,"0 wk inc flu hosp","0.980769230769231"
"UGA_flucast-Copycat",2024-04-27,"1 wk inc flu hosp","0.980769230769231"
"UGA_flucast-Copycat",2024-04-27,"2 wk inc flu hosp","0.942307692307692"
"UGA_flucast-Copycat",2024-04-27,"3 wk inc flu hosp","0.961538461538462"
"UGA_flucast-INFLAenza",2023-10-14,"0 wk inc flu hosp","No data"
"UGA_flucast-INFLAenza",2023-10-21,"0 wk inc flu hosp","No data"
"UGA_flucast-INFLAenza",2023-10-21,"1 wk inc flu hosp","No data"
"UGA_flucast-INFLAenza",2023-10-28,"0 wk inc flu hosp","0.903846153846154"
"UGA_flucast-INFLAenza",2023-10-28,"1 wk inc flu hosp","No data"
"UGA_flucast-INFLAenza",2023-10-28,"2 wk inc flu hosp","No data"
"UGA_flucast-INFLAenza",2023-11-04,"0 wk inc flu hosp","0.980769230769231"
"UGA_flucast-INFLAenza",2023-11-04,"1 wk inc flu hosp","0.942307692307692"
"UGA_flucast-INFLAenza",2023-11-04,"2 wk inc flu hosp","No data"
"UGA_flucast-INFLAenza",2023-11-04,"3 wk inc flu hosp","No data"
"UGA_flucast-INFLAenza",2023-11-11,"0 wk inc flu hosp","0.961538461538462"
"UGA_flucast-INFLAenza",2023-11-11,"1 wk inc flu hosp","1"
"UGA_flucast-INFLAenza",2023-11-11,"2 wk inc flu hosp","0.942307692307692"
"UGA_flucast-INFLAenza",2023-11-11,"3 wk inc flu hosp","No data"
"UGA_flucast-INFLAenza",2023-11-18,"0 wk inc flu hosp","0.980769230769231"
"UGA_flucast-INFLAenza",2023-11-18,"1 wk inc flu hosp","0.961538461538462"
"UGA_flucast-INFLAenza",2023-11-18,"2 wk inc flu hosp","0.961538461538462"
"UGA_flucast-INFLAenza",2023-11-18,"3 wk inc flu hosp","0.942307692307692"
"UGA_flucast-INFLAenza",2023-11-25,"0 wk inc flu hosp","0.980769230769231"
"UGA_flucast-INFLAenza",2023-11-25,"1 wk inc flu hosp","0.980769230769231"
