forecast_date,target,target_end_date,location,type,quantile,value
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,8,quantile,0.45,16.07849773
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,8,quantile,0.5,17.56253104
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,8,quantile,0.55,19.14082955
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,8,quantile,0.6,20.84510191
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,8,quantile,0.65,22.71750072
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,8,quantile,0.7,24.81781759
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,8,quantile,0.75,27.23702624
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,8,quantile,0.8,30.12593028
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,8,quantile,0.85,33.76569219
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,8,quantile,0.9,38.78620901
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,8,quantile,0.95,47.19910689
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,8,quantile,0.975,55.5142885
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,8,quantile,0.99,66.47969382
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,point,NA,11.03512812
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.01,0
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.025,0.897733725
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.05,1.98789418
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.1,3.512850848
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.15,4.698125931
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.2,5.72763847
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.25,6.671528924
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.3,7.56625979
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.35,8.434681991
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.4,9.293355264
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.45,10.1559362
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.5,11.03512812
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.55,11.94413085
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.6,12.89808441
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.65,13.91594153
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.7,15.02341533
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.75,16.25832939
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.8,17.68168089
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.85,19.40436791
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.9,21.66825772
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.95,25.21890376
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.975,28.4849997
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,9,quantile,0.99,32.49742411
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,point,NA,2.959328682
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.01,0.043719696
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.025,0.320263567
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.05,0.602394472
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.1,0.985463567
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.15,1.282909549
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.2,1.54386289
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.25,1.786276448
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.3,2.019399246
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.35,2.249106652
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.4,2.479800669
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.45,2.715292016
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.5,2.959328682
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.55,3.216022573
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.6,3.490317106
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.65,3.788639412
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.7,4.119972294
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.75,4.497848813
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.8,4.944547753
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.85,5.501385754
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.9,6.260481768
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.95,7.514413085
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.975,8.737120058
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,10,quantile,0.99,10.33126596
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,point,NA,3.614343139
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.01,0.129669224
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.025,0.486855133
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.05,0.845851561
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.1,1.323283518
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.15,1.685992619
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.2,1.998644233
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.25,2.284638202
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.3,2.555819939
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.35,2.819506072
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.4,3.080967499
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.45,3.344555564
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.5,3.614343139
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.55,3.894601092
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.6,4.190276828
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.65,4.507621675
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.7,4.855187166
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.75,5.245644927
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.8,5.699570116
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.85,6.254630878
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.9,6.993638985
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.95,8.174688785
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.975,9.284712458
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,11,quantile,0.99,10.67895088
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,point,NA,168.1299841
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.01,73.86752802
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.025,85.63715298
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.05,96.63372685
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.1,110.3491307
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.15,120.2482233
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.2,128.495408
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.25,135.8434183
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.3,142.6598283
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.35,149.1624091
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.4,155.500177
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.45,161.7888788
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.5,168.1299841
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.55,174.6234477
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.6,181.3790752
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.65,188.5300555
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.7,196.2532956
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.75,204.8055833
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.8,214.5977849
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.85,226.3736065
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.9,241.751345
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.95,265.7143448
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.975,287.6539844
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,12,quantile,0.99,314.5429428
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,point,NA,43.56
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.01,8.78251615
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.025,12.25129099
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.05,15.77863798
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.1,20.51219304
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.15,24.13137086
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.2,27.26304681
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.25,30.13555624
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.3,32.86509308
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.35,35.52381224
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.4,38.16400079
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.45,40.82909518
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.5,43.56
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.55,46.39983441
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.6,49.39875167
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.65,52.62030563
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.7,56.15159969
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.75,60.12185629
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.8,64.74104655
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.85,70.3937404
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.9,77.92561433
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.95,89.97277465
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.975,101.3028533
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,13,quantile,0.99,115.5396171
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,point,NA,1.692757567
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.01,0
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.025,0
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.05,0
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.1,0
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.15,0.151480489
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.2,0.384479198
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.25,0.604623095
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.3,0.818669711
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.35,1.031126126
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.4,1.245515147
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.45,1.464995583
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.5,1.692757567
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.55,1.932362732
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.6,2.188135103
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.65,2.46571935
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.7,2.773005308
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.75,3.121847869
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.8,3.53167102
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.85,4.03825752
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.9,4.720660858
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.95,5.826493455
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.975,6.879267164
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,15,quantile,0.99,8.215660385
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,point,NA,1.726778632
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.01,0
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.025,0
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.05,0
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.1,0
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.15,0
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.2,0.139888781
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.25,0.384856901
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.3,0.632665694
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.35,0.887130249
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.4,1.151773486
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.45,1.430263255
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.5,1.726778632
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.55,2.046422976
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.6,2.39579561
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.65,2.783892809
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.7,3.223670973
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.75,3.73502142
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.8,4.35108845
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.85,5.133845413
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.9,6.222337738
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.95,8.060823879
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.975,9.887439498
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,16,quantile,0.99,12.30103728
3/6/2023,1 wk ahead inc flu hosp,3/11/2023,17,point,NA,24.14656787
