"model","target_end_date","target","season","coverage50","coverage95","model_color"
"CU-ensemble",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.692307692307692,0.961538461538462,"gray"
"CU-ensemble",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.826923076923077,0.961538461538462,"gray"
"CU-ensemble",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",0.807692307692308,0.942307692307692,"gray"
"CU-ensemble",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",0.826923076923077,0.961538461538462,"gray"
"CU-ensemble",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",0.711538461538462,0.903846153846154,"gray"
"CU-ensemble",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",0.769230769230769,0.980769230769231,"gray"
"CU-ensemble",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",0.692307692307692,0.923076923076923,"gray"
"CU-ensemble",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",0.865384615384615,0.961538461538462,"gray"
"CU-ensemble",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",0.826923076923077,1,"gray"
"CU-ensemble",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",0.865384615384615,0.980769230769231,"gray"
"CU-ensemble",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",0.596153846153846,0.961538461538462,"gray"
"CU-ensemble",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",0.903846153846154,0.942307692307692,"gray"
"CU-ensemble",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",0.884615384615385,0.942307692307692,"gray"
"CU-ensemble",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",0.923076923076923,0.980769230769231,"gray"
"CU-ensemble",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",0.75,0.961538461538462,"gray"
"CU-ensemble",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",0.923076923076923,1,"gray"
"CU-ensemble",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",0.865384615384615,0.961538461538462,"gray"
"GH-Flusight",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.134615384615385,0.211538461538462,"gray"
"GH-Flusight",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.115384615384615,0.192307692307692,"gray"
"GH-Flusight",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.0769230769230769,0.115384615384615,"gray"
"GH-Flusight",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.0384615384615385,0.0961538461538462,"gray"
"GH-Flusight",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.0576923076923077,0.173076923076923,"gray"
"GH-Flusight",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.0769230769230769,0.134615384615385,"gray"
"GH-Flusight",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.0769230769230769,0.134615384615385,"gray"
"GH-Flusight",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.0384615384615385,0.134615384615385,"gray"
"GH-Flusight",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.0192307692307692,0.0576923076923077,"gray"
"GH-Flusight",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.0192307692307692,0.0769230769230769,"gray"
"GH-Flusight",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.0192307692307692,0.0384615384615385,"gray"
"GH-Flusight",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.0769230769230769,0.230769230769231,"gray"
"GH-Flusight",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.0192307692307692,0.0961538461538462,"gray"
"GH-Flusight",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.0769230769230769,0.192307692307692,"gray"
"GH-Flusight",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.0769230769230769,0.115384615384615,"gray"
"GH-Flusight",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.0192307692307692,0.134615384615385,"gray"
"GH-Flusight",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.0192307692307692,0.115384615384615,"gray"
"GH-Flusight",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.0576923076923077,0.134615384615385,"gray"
"GH-Flusight",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.0576923076923077,0.134615384615385,"gray"
"GH-Flusight",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.0961538461538462,0.192307692307692,"gray"
"GH-Flusight",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.0769230769230769,0.0961538461538462,"gray"
"GH-Flusight",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.0961538461538462,0.173076923076923,"gray"
"GH-Flusight",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.0384615384615385,0.0769230769230769,"gray"
"GH-Flusight",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.0769230769230769,0.211538461538462,"gray"
"GH-Flusight",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.0576923076923077,0.153846153846154,"gray"
"GH-Flusight",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.0769230769230769,0.25,"gray"
"GH-Flusight",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.0192307692307692,0.115384615384615,"gray"
"GH-Flusight",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.0961538461538462,0.288461538461538,"gray"
"GH-Flusight",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.115384615384615,0.134615384615385,"gray"
"GH-Flusight",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.115384615384615,0.269230769230769,"gray"
"GH-Flusight",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.0576923076923077,0.134615384615385,"gray"
"GH-Flusight",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.0576923076923077,0.0769230769230769,"gray"
"GH-Flusight",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.0192307692307692,0.0961538461538462,"gray"
"GH-Flusight",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.0961538461538462,0.134615384615385,"gray"
"GT-FluFNP",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.4,0.78,"gray"
"GT-FluFNP",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.3,0.64,"gray"
"GT-FluFNP",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.42,0.62,"gray"
"GT-FluFNP",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.24,0.46,"gray"
"GT-FluFNP",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.24,0.54,"gray"
"GT-FluFNP",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.28,0.48,"gray"
"GT-FluFNP",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.18,0.4,"gray"
"GT-FluFNP",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.28,0.64,"gray"
"GT-FluFNP",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.14,0.4,"gray"
"GT-FluFNP",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.26,0.54,"gray"
"GT-FluFNP",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.24,0.46,"gray"
"GT-FluFNP",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.38,0.64,"gray"
"GT-FluFNP",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.18,0.38,"gray"
"GT-FluFNP",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.44,0.7,"gray"
"GT-FluFNP",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.28,0.54,"gray"
"GT-FluFNP",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.46,0.74,"gray"
"GT-FluFNP",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.26,0.58,"gray"
"GT-FluFNP",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.38,0.74,"gray"
"GT-FluFNP",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.28,0.66,"gray"
"GT-FluFNP",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.34,0.72,"gray"
"GT-FluFNP",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.2,0.7,"gray"
"GT-FluFNP",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.28,0.68,"gray"
"GT-FluFNP",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.4,0.78,"gray"
"GT-FluFNP",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.44,0.74,"gray"
"GT-FluFNP",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.34,0.84,"gray"
"GT-FluFNP",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.5,0.82,"gray"
"GT-FluFNP",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.38,0.76,"gray"
"GT-FluFNP",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.64,0.86,"gray"
"GT-FluFNP",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.4,0.82,"gray"
"GT-FluFNP",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.54,0.86,"gray"
"GT-FluFNP",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.48,0.86,"gray"
"GT-FluFNP",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.54,0.96,"gray"
"GT-FluFNP",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.62,0.9,"gray"
"GT-FluFNP",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.8,1,"gray"
"GT-FluFNP",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.76,1,"gray"
"GT-FluFNP",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.88,1,"gray"
"GT-FluFNP",2022-10-22,"1 wk ahead inc flu hosp","2022-2023",0.62,0.76,"gray"
"GT-FluFNP",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",0.22,0.52,"gray"
"GT-FluFNP",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",0.22,0.46,"gray"
"GT-FluFNP",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.22,0.48,"gray"
"GT-FluFNP",2022-11-12,"4 wk ahead inc flu hosp","2022-2023",0.06,0.28,"gray"
"GT-FluFNP",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.12,0.38,"gray"
"GT-FluFNP",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",0.06,0.16,"gray"
"GT-FluFNP",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.0833333333333333,0.125,"gray"
"GT-FluFNP",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",0,0.04,"gray"
"GT-FluFNP",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.06,0.12,"gray"
"GT-FluFNP",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.02,0.02,"gray"
"GT-FluFNP",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.2,0.64,"gray"
"GT-FluFNP",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.04,0.12,"gray"
"GT-FluFNP",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.22,0.62,"gray"
"GT-FluFNP",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.125,0.1875,"gray"
"GT-FluFNP",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",0.209302325581395,0.627906976744186,"gray"
"GT-FluFNP",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.18,0.38,"gray"
"GT-FluFNP",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",0.418604651162791,0.790697674418605,"gray"
"GT-FluFNP",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.44,0.74,"gray"
"GT-FluFNP",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.1,0.7,"gray"
"GT-FluFNP",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.54,0.88,"gray"
"GT-FluFNP",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.02,0.14,"gray"
"GT-FluFNP",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.604651162790698,0.953488372093023,"gray"
"GT-FluFNP",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.56,0.94,"gray"
"GT-FluFNP",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",0.511627906976744,0.953488372093023,"gray"
"GT-FluFNP",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",0.693877551020408,0.979591836734694,"gray"
"GT-FluFNP",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0.22,0.9,"gray"
"GT-FluFNP",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.76,0.96,"gray"
"GT-FluFNP",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.18,0.86,"gray"
"GT-FluFNP",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.73469387755102,0.979591836734694,"gray"
"GT-FluFNP",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.9,1,"gray"
"GT-FluFNP",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.8,1,"gray"
"GT-FluFNP",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",0.918367346938776,1,"gray"
"GT-FluFNP",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",0.84,0.98,"gray"
"GT-FluFNP",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",0.94,1,"gray"
"GT-FluFNP",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",0.84,1,"gray"
"GT-FluFNP",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",1,1,"gray"
"GT-FluFNP",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",0.76,1,"gray"
"GT-FluFNP",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",0.9,1,"gray"
"GT-FluFNP",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",0.88,1,"gray"
"GT-FluFNP",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",0.94,1,"gray"
"GT-FluFNP",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",0.88,0.96,"gray"
"GT-FluFNP",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",0.94,0.98,"gray"
"GT-FluFNP",2023-04-01,"1 wk ahead inc flu hosp","2022-2023",0.84,0.96,"gray"
"GT-FluFNP",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",0.96,1,"gray"
"GT-FluFNP",2023-04-08,"1 wk ahead inc flu hosp","2022-2023",0.64,0.94,"gray"
"GT-FluFNP",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",1,1,"gray"
"GT-FluFNP",2023-04-15,"1 wk ahead inc flu hosp","2022-2023",0.74,0.96,"gray"
"GT-FluFNP",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",0.96,1,"gray"
"GT-FluFNP",2023-04-22,"4 wk ahead inc flu hosp","2022-2023",0.96,1,"gray"
"GT-FluFNP",2023-04-29,"4 wk ahead inc flu hosp","2022-2023",0.84,1,"gray"
"GT-FluFNP",2023-05-06,"4 wk ahead inc flu hosp","2022-2023",0.88,1,"gray"
"IEM_Health-FluProject",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",0.557692307692308,0.942307692307692,"gray"
"IEM_Health-FluProject",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",0.461538461538462,0.942307692307692,"gray"
"IEM_Health-FluProject",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",0.519230769230769,0.961538461538462,"gray"
"IEM_Health-FluProject",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.923076923076923,"gray"
"IEM_Health-FluProject",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",0.307692307692308,0.711538461538462,"gray"
"IEM_Health-FluProject",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",0.423076923076923,0.923076923076923,"gray"
"IEM_Health-FluProject",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",0.211538461538462,0.596153846153846,"gray"
"IEM_Health-FluProject",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",0.615384615384615,1,"gray"
"IEM_Health-FluProject",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",0.192307692307692,0.653846153846154,"gray"
"IEM_Health-FluProject",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",0.673076923076923,1,"gray"
"IEM_Health-FluProject",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",0.307692307692308,0.634615384615385,"gray"
"IEM_Health-FluProject",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",0.461538461538462,0.769230769230769,"gray"
"IEM_Health-FluProject",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",0.269230769230769,0.596153846153846,"gray"
"IEM_Health-FluProject",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",0.461538461538462,0.788461538461538,"gray"
"IEM_Health-FluProject",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",0.461538461538462,0.846153846153846,"gray"
"IEM_Health-FluProject",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",0.615384615384615,0.865384615384615,"gray"
"IEM_Health-FluProject",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",0.596153846153846,0.961538461538462,"gray"
"IEM_Health-FluProject",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",0.557692307692308,0.923076923076923,"gray"
"IEM_Health-FluProject",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",0.461538461538462,0.807692307692308,"gray"
"IEM_Health-FluProject",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",0.480769230769231,0.923076923076923,"gray"
"IEM_Health-FluProject",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",0.346153846153846,0.692307692307692,"gray"
"IEM_Health-FluProject",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",0.596153846153846,0.846153846153846,"gray"
"IEM_Health-FluProject",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",0.326923076923077,0.769230769230769,"gray"
"IEM_Health-FluProject",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",0.634615384615385,0.865384615384615,"gray"
"IEM_Health-FluProject",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",0.326923076923077,0.807692307692308,"gray"
"IEM_Health-FluProject",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",0.711538461538462,0.980769230769231,"gray"
"IEM_Health-FluProject",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",0.442307692307692,0.692307692307692,"gray"
"IEM_Health-FluProject",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",0.634615384615385,0.903846153846154,"gray"
"IEM_Health-FluProject",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",0.5,0.788461538461538,"gray"
"IEM_Health-FluProject",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",0.711538461538462,0.923076923076923,"gray"
"IEM_Health-FluProject",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",0.538461538461538,0.807692307692308,"gray"
"IEM_Health-FluProject",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",0.692307692307692,0.980769230769231,"gray"
"IEM_Health-FluProject",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",0.576923076923077,0.923076923076923,"gray"
"IEM_Health-FluProject",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",0.634615384615385,0.923076923076923,"gray"
"IEM_Health-FluProject",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",0.711538461538462,0.865384615384615,"gray"
"IEM_Health-FluProject",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",0.826923076923077,1,"gray"
"ISU_NiemiLab-Flu",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.115384615384615,0.346153846153846,"gray"
"ISU_NiemiLab-Flu",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.115384615384615,0.211538461538462,"gray"
"ISU_NiemiLab-Flu",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.0192307692307692,0.134615384615385,"gray"
"ISU_NiemiLab-Flu",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.0961538461538462,0.192307692307692,"gray"
"ISU_NiemiLab-Flu",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.0192307692307692,0.0384615384615385,"gray"
"ISU_NiemiLab-Flu",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.0961538461538462,0.115384615384615,"gray"
"ISU_NiemiLab-Flu",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.0576923076923077,0.134615384615385,"gray"
"ISU_NiemiLab-Flu",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",0.115384615384615,0.307692307692308,"gray"
"ISU_NiemiLab-Flu",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.0961538461538462,0.269230769230769,"gray"
"ISU_NiemiLab-Flu",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",0.115384615384615,0.307692307692308,"gray"
"ISU_NiemiLab-Flu",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.0192307692307692,0.134615384615385,"gray"
"ISU_NiemiLab-Flu",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",0.0769230769230769,0.346153846153846,"gray"
"ISU_NiemiLab-Flu",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.0192307692307692,0.173076923076923,"gray"
"ISU_NiemiLab-Flu",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.0769230769230769,0.134615384615385,"gray"
"ISU_NiemiLab-Flu",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",0.134615384615385,0.230769230769231,"gray"
"ISU_NiemiLab-Flu",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.0769230769230769,0.307692307692308,"gray"
"ISU_NiemiLab-Flu",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.0576923076923077,0.192307692307692,"gray"
"ISU_NiemiLab-Flu",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.307692307692308,0.576923076923077,"gray"
"ISU_NiemiLab-Flu",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",0.0192307692307692,0.153846153846154,"gray"
"ISU_NiemiLab-Flu",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",0.442307692307692,0.807692307692308,"gray"
"ISU_NiemiLab-Flu",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0,0.0769230769230769,"gray"
"ISU_NiemiLab-Flu",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.5,0.826923076923077,"gray"
"ISU_NiemiLab-Flu",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",0.173076923076923,0.538461538461538,"gray"
"ISU_NiemiLab-Flu",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",0.519230769230769,0.884615384615385,"gray"
"ISU_NiemiLab-Flu",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",0.423076923076923,0.769230769230769,"gray"
"ISU_NiemiLab-Flu",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",0.442307692307692,0.884615384615385,"gray"
"ISU_NiemiLab-Flu",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",0.538461538461538,0.884615384615385,"gray"
"ISU_NiemiLab-Flu",2023-02-25,"1 wk ahead inc flu hosp","2022-2023",0.538461538461538,0.865384615384615,"gray"
"ISU_NiemiLab-Flu",2023-02-25,"4 wk ahead inc flu hosp","2022-2023",0.711538461538462,0.923076923076923,"gray"
"ISU_NiemiLab-Flu",2023-03-04,"1 wk ahead inc flu hosp","2022-2023",0.576923076923077,0.923076923076923,"gray"
"ISU_NiemiLab-Flu",2023-03-04,"4 wk ahead inc flu hosp","2022-2023",0.75,0.942307692307692,"gray"
"ISU_NiemiLab-Flu",2023-03-11,"1 wk ahead inc flu hosp","2022-2023",0.596153846153846,0.923076923076923,"gray"
"ISU_NiemiLab-Flu",2023-03-11,"4 wk ahead inc flu hosp","2022-2023",0.269230769230769,0.576923076923077,"gray"
"ISU_NiemiLab-Flu",2023-03-18,"1 wk ahead inc flu hosp","2022-2023",0.596153846153846,0.923076923076923,"gray"
"ISU_NiemiLab-Flu",2023-03-18,"4 wk ahead inc flu hosp","2022-2023",0.173076923076923,0.519230769230769,"gray"
"ISU_NiemiLab-Flu",2023-03-25,"1 wk ahead inc flu hosp","2022-2023",0.615384615384615,0.942307692307692,"gray"
"ISU_NiemiLab-Flu",2023-03-25,"4 wk ahead inc flu hosp","2022-2023",0.346153846153846,0.711538461538462,"gray"
"ISU_NiemiLab-Flu",2023-04-01,"4 wk ahead inc flu hosp","2022-2023",0.365384615384615,0.711538461538462,"gray"
"ISU_NiemiLab-Flu",2023-04-08,"4 wk ahead inc flu hosp","2022-2023",0.365384615384615,0.653846153846154,"gray"
"ISU_NiemiLab-Flu",2023-04-15,"4 wk ahead inc flu hosp","2022-2023",0.307692307692308,0.634615384615385,"gray"
"JHU_IDD-CovidSP",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",0.294117647058824,0.705882352941177,"gray"
"JHU_IDD-CovidSP",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",0.431372549019608,0.862745098039216,"gray"
"JHU_IDD-CovidSP",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",0.529411764705882,0.843137254901961,"gray"
"JHU_IDD-CovidSP",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",0.555555555555556,0.955555555555556,"gray"
"JHU_IDD-CovidSP",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",0.235294117647059,0.705882352941177,"gray"
"JHU_IDD-CovidSP",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",0.411764705882353,0.803921568627451,"gray"
"JHU_IDD-CovidSP",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",0.196078431372549,0.627450980392157,"gray"
"JHU_IDD-CovidSP",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",0.372549019607843,0.823529411764706,"gray"
"JHU_IDD-CovidSP",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",0.294117647058824,0.568627450980392,"gray"
"JHU_IDD-CovidSP",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",0.137254901960784,0.509803921568627,"gray"
"JHU_IDD-CovidSP",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",0.222222222222222,0.6,"gray"
"JHU_IDD-CovidSP",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",0.0980392156862745,0.372549019607843,"gray"
"JHU_IDD-CovidSP",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",0.313725490196078,0.96078431372549,"gray"
"JHU_IDD-CovidSP",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",0.117647058823529,0.313725490196078,"gray"
"JHU_IDD-CovidSP",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",0.0196078431372549,0.176470588235294,"gray"
"JHU_IDD-CovidSP",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",0.352941176470588,0.803921568627451,"gray"
"JHU_IDD-CovidSP",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",0.0588235294117647,0.235294117647059,"gray"
"JHU_IDD-CovidSP",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",0.0588235294117647,0.568627450980392,"gray"
"JHU_IDD-CovidSP",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",0.0588235294117647,0.490196078431373,"gray"
"JHU_IDD-CovidSP",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",0.490196078431373,0.980392156862745,"gray"
"JHU_IDD-CovidSP",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",0,0.215686274509804,"gray"
"JHU_IDD-CovidSP",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",0.647058823529412,0.941176470588235,"gray"
