"model","target_end_date","target","season","abs_WIS","log_WIS"
"LUcompUncertLab-TEVA",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",15.5838461538462,1.19267465213301
"LUcompUncertLab-TEVA",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",44.6798076923077,1.65011129518777
"LUcompUncertLab-TEVA",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",19.8905769230769,1.29864737995074
"LUcompUncertLab-TEVA",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",48.5640384615385,1.68631479439
"LUcompUncertLab-TEVA",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",14.5273076923077,1.16218513510221
"LUcompUncertLab-TEVA",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",19.3978846153846,1.28775437168502
"LUcompUncertLab-TEVA",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",11.6938461538462,1.06795737588957
"LUcompUncertLab-TEVA",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",26.4836538461538,1.42297790281267
"LUcompUncertLab-TEVA",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",12.0442307692308,1.08077906806651
"LUcompUncertLab-TEVA",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",30.7940384615385,1.4884666478688
"LUcompUncertLab-TEVA",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",12.4807692307692,1.09624135316557
"LUcompUncertLab-TEVA",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",41.0492307692308,1.61330502318972
"LUcompUncertLab-TEVA",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",26.6769230769231,1.42613573649734
"LUcompUncertLab-TEVA",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",6.56596153846154,0.817298334427004
"LUcompUncertLab-TEVA",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",37.3571153846154,1.57237333380777
"LUcompUncertLab-TEVA",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",13.4842307692308,1.12982617643169
"LUcompUncertLab-TEVA",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",26.3640384615385,1.42101193654505
"LUcompUncertLab-TEVA",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",11.7548076923077,1.07021552849688
"LUcompUncertLab-TEVA",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",42.25,1.62582671328571
"LUcompUncertLab-TEVA",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",46.1561538461538,1.66422961225805
"LUcompUncertLab-TEVA",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",22.0788461538462,1.34397637330936
"LUcompUncertLab-VAR2",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",6.51942307692308,0.814209165425997
"LUcompUncertLab-VAR2",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",7.52442307692308,0.876473206709206
"LUcompUncertLab-VAR2",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",7.32807692307692,0.864990019487919
"LUcompUncertLab-VAR2",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",16.2248076923077,1.210179557943
"LUcompUncertLab-VAR2",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",16.8636538461538,1.22695167902533
"LUcompUncertLab-VAR2",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",10.2934615384615,1.01256144611823
"LUcompUncertLab-VAR2",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",15.5682692307692,1.1922403334861
"LUcompUncertLab-VAR2",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",17.5353846153846,1.24391529599496
"LUcompUncertLab-VAR2",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",25.1853846153846,1.40114858751709
"LUcompUncertLab-VAR2",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",41.3328846153846,1.6162957156816
"LUcompUncertLab-VAR2",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",32.2617307692308,1.50868766259924
"LUcompUncertLab-VAR2",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",15.6584615384615,1.19474908989442
"LUcompUncertLab-VAR2",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",62.9396153846154,1.79892408467111
"LUcompUncertLab-VAR2",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",20.5525,1.31286465687719
"LUcompUncertLab-VAR2",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",63.2086538461538,1.80077654126254
"LUcompUncertLab-VAR2",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",17.2303846153846,1.23629497184587
"LUcompUncertLab-VAR2",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",39.0703846153846,1.59184768651316
"LUcompUncertLab-VAR2",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",12.5105769230769,1.09727733756964
"LUcompUncertLab-VAR2",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",39.5057692307692,1.59666052251583
"LUcompUncertLab-VAR2",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",17.1969230769231,1.23545074863703
"LUcompUncertLab-VAR2",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",44.3184615384615,1.64658467597684
"LUcompUncertLab-VAR2",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",16.4605769230769,1.21644505263311
"LUcompUncertLab-VAR2",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",52.6926923076923,1.72175038920673
"LUcompUncertLab-VAR2",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",31.9919230769231,1.50504034688603
"LUcompUncertLab-VAR2",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",6.46019230769231,0.810245446311879
"LUcompUncertLab-VAR2",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",53.4644230769231,1.72806488480661
"LUcompUncertLab-VAR2",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",17.1821153846154,1.23507663116636
"LUcompUncertLab-VAR2",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",37.495,1.57397335793606
"LUcompUncertLab-VAR2",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",11.4926923076923,1.06042177955055
"LUcompUncertLab-VAR2",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",6.74788461538462,0.829167647815993
"LUcompUncertLab-VAR2",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",45.0482692307692,1.65367810989964
"LUcompUncertLab-VAR2",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",56.1251923076923,1.74915784208312
"LUcompUncertLab-VAR2",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",21.9378846153846,1.34119474793525
"LUcompUncertLab-VAR2",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",7.85230769230769,0.89499730907025
"LUcompUncertLab-VAR2K",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",7.57307692307692,0.8792723681673
"LUcompUncertLab-VAR2K",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",9.03096153846154,0.955733992685208
"LUcompUncertLab-VAR2K",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",8.40384615384615,0.924478093335623
"LUcompUncertLab-VAR2K",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",12.2703846153846,1.08885817590722
"LUcompUncertLab-VAR2K",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",20.9992307692308,1.32220338621977
"LUcompUncertLab-VAR2K",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",10.1219230769231,1.00526303249907
"LUcompUncertLab-VAR2K",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",19.3834615384615,1.28743133684329
"LUcompUncertLab-VAR2K",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",16.7403846153846,1.22376543181855
"LUcompUncertLab-VAR2K",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",26.6411538461538,1.42555303048947
"LUcompUncertLab-VAR2K",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",18.1915384615385,1.25986942897571
"LUcompUncertLab-VAR2K",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",28.9303846153846,1.46135420742015
"LUcompUncertLab-VAR2K",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",20.1336538461538,1.3039225976022
"LUcompUncertLab-VAR2K",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",57.0948076923077,1.75659661449607
"LUcompUncertLab-VAR2K",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",23.4688461538462,1.3704917380291
"LUcompUncertLab-VAR2K",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",62.2309615384615,1.79400651137531
"LUcompUncertLab-VAR2K",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",18.0321153846154,1.25604667769168
"LUcompUncertLab-VAR2K",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",35.6788461538462,1.55241080094174
"LUcompUncertLab-VAR2K",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",15.7461538461538,1.19717449035567
"LUcompUncertLab-VAR2K",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",36.0298076923077,1.55666194409891
"LUcompUncertLab-VAR2K",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",16.2259615384615,1.21021044220428
"LUcompUncertLab-VAR2K",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",38.0044230769231,1.57983414414615
"LUcompUncertLab-VAR2K",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",16.9023076923077,1.22794600340746
"LUcompUncertLab-VAR2K",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",51.8588461538462,1.71482284959893
"LUcompUncertLab-VAR2K",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",25.4715384615385,1.40605517681201
"LUcompUncertLab-VAR2K",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",11.695,1.06800022614517
"LUcompUncertLab-VAR2K",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",50.0409615384615,1.69932564608205
"LUcompUncertLab-VAR2K",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",21.1084615384615,1.32445658149787
"LUcompUncertLab-VAR2K",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",36.5042307692308,1.56234320125789
"LUcompUncertLab-VAR2K",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",10.8182692307692,1.03415778538692
"LUcompUncertLab-VAR2K",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",57.7484615384615,1.7615404187935
"LUcompUncertLab-VAR2K",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",62.4525,1.79554982805
"LUcompUncertLab-VAR2K",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",19.0340384615385,1.2795309425428
"LUcompUncertLab-VAR2K_plusCOVID",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",4.73826923076923,0.675619733912177
"LUcompUncertLab-VAR2K_plusCOVID",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",10.175,1.00753441789726
"LUcompUncertLab-VAR2K_plusCOVID",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",8.15884615384615,0.911628743992831
"LUcompUncertLab-VAR2K_plusCOVID",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",12.4686538461538,1.0958195682544
"LUcompUncertLab-VAR2K_plusCOVID",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",22.0607692307692,1.34362065166056
"LUcompUncertLab-VAR2K_plusCOVID",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",10.3686538461538,1.01572237595159
"LUcompUncertLab-VAR2K_plusCOVID",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",26.3496153846154,1.42077428036229
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",15.1586538461538,1.18066063578514
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",24.8019230769231,1.39448535620187
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",14.7196153846154,1.16789646227584
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",32.8594230769231,1.51665993412314
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",17.6132692307692,1.24583997363385
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",41.9738461538462,1.6229787663728
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",22.5165384615385,1.3525016258506
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",47.0736538461538,1.67277790945246
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",16.3596153846154,1.2137730891701
"LUcompUncertLab-VAR2K_plusCOVID",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",26.9278846153846,1.43020223770598
"LUcompUncertLab-VAR2K_plusCOVID",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",14.5882692307692,1.16400376974721
"LUcompUncertLab-VAR2K_plusCOVID",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",27.1876923076923,1.43437234622052
"LUcompUncertLab-VAR2K_plusCOVID",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",11.415,1.05747591582625
"LUcompUncertLab-VAR2K_plusCOVID",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",33.1446153846154,1.5204129837606
"LUcompUncertLab-VAR2K_plusCOVID",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",12.6776923076923,1.10304020707526
"LUcompUncertLab-VAR2K_plusCOVID",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",47.4342307692308,1.67609186211313
"LUcompUncertLab-VAR2K_plusCOVID",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",38.3628846153846,1.58391125557482
"LUcompUncertLab-VAR2K_plusCOVID",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",9.07057692307692,0.957634910713956
"LUcompUncertLab-VAR2K_plusCOVID",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",36.5569230769231,1.56296963490237
"LUcompUncertLab-VAR2K_plusCOVID",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",18.3496153846154,1.26362696569493
"LUcompUncertLab-VAR2K_plusCOVID",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",31.6388461538462,1.50022063670443
"LUcompUncertLab-VAR2K_plusCOVID",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",17.5082692307692,1.24324321629031
"LUcompUncertLab-VAR2K_plusCOVID",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",50.0640384615385,1.6995258794476
"LUcompUncertLab-VAR2K_plusCOVID",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",57.9851923076923,1.76331710183674
"LUcompUncertLab-VAR2K_plusCOVID",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",31.4615384615385,1.4977799557005
"LUcompUncertLab-VAR2_plusCOVID",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",4.36961538461538,0.640443211869671
"LUcompUncertLab-VAR2_plusCOVID",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",8.58346153846154,0.933662465457226
"LUcompUncertLab-VAR2_plusCOVID",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",7.15480769230769,0.854597965238773
"LUcompUncertLab-VAR2_plusCOVID",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",12.0313461538462,1.0803142220597
"LUcompUncertLab-VAR2_plusCOVID",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",20.1011538461538,1.30322098750183
"LUcompUncertLab-VAR2_plusCOVID",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",9.1725,0.962487720427985
"LUcompUncertLab-VAR2_plusCOVID",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",23.6998076923077,1.37474482202241
"LUcompUncertLab-VAR2_plusCOVID",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",16.5288461538462,1.21824253738827
"LUcompUncertLab-VAR2_plusCOVID",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",24.3663461538462,1.38679040960353
"LUcompUncertLab-VAR2_plusCOVID",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",11.6046153846154,1.06463075107309
"LUcompUncertLab-VAR2_plusCOVID",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",30.8048076923077,1.48861850193221
"LUcompUncertLab-VAR2_plusCOVID",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",15.1269230769231,1.17975059843893
"LUcompUncertLab-VAR2_plusCOVID",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",41.3236538461538,1.61619871495469
"LUcompUncertLab-VAR2_plusCOVID",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",20.4021153846154,1.30967519939827
"LUcompUncertLab-VAR2_plusCOVID",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",47.4236538461538,1.67599501198063
"LUcompUncertLab-VAR2_plusCOVID",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",15.5136538461538,1.19071409686823
"LUcompUncertLab-VAR2_plusCOVID",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",24.2696153846154,1.38506289385716
"LUcompUncertLab-VAR2_plusCOVID",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",13.1517307692308,1.11898290978887
"LUcompUncertLab-VAR2_plusCOVID",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",25.0403846153846,1.39864099526748
"LUcompUncertLab-VAR2_plusCOVID",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",12.2375,1.08769270481119
"LUcompUncertLab-VAR2_plusCOVID",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",30.4113461538462,1.48303564455215
"LUcompUncertLab-VAR2_plusCOVID",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",12.0292307692308,1.08023785648701
"LUcompUncertLab-VAR2_plusCOVID",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",42.7117307692308,1.63054717030991
"LUcompUncertLab-VAR2_plusCOVID",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",35.0801923076923,1.54506196547908
"LUcompUncertLab-VAR2_plusCOVID",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",6.53,0.814913181275074
"LUcompUncertLab-VAR2_plusCOVID",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",37.9157692307692,1.5788198713285
"LUcompUncertLab-VAR2_plusCOVID",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",15.6594230769231,1.19477575777785
"LUcompUncertLab-VAR2_plusCOVID",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",28.2567307692308,1.45112191366915
"LUcompUncertLab-VAR2_plusCOVID",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",16.9480769230769,1.22912042648732
"LUcompUncertLab-VAR2_plusCOVID",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",7.49903846153846,0.875005581042511
"LUcompUncertLab-VAR2_plusCOVID",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",44.5855769230769,1.64919439064566
"LUcompUncertLab-VAR2_plusCOVID",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",53.8234615384615,1.7309716250277
"LUcompUncertLab-VAR2_plusCOVID",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",38.2690384615385,1.58284755038509
"LUcompUncertLab-VAR2_plusCOVID",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",14.6246153846154,1.16508445331588
"LosAlamos_NAU-CModel_Flu",2022-02-26,"1 wk ahead inc flu hosp","2021-2022",11.7180769230769,1.06885634459812
"LosAlamos_NAU-CModel_Flu",2022-03-05,"1 wk ahead inc flu hosp","2021-2022",14.9107692307692,1.17350004882261
"LosAlamos_NAU-CModel_Flu",2022-03-12,"1 wk ahead inc flu hosp","2021-2022",16.8555769230769,1.22674362189531
"LosAlamos_NAU-CModel_Flu",2022-03-19,"1 wk ahead inc flu hosp","2021-2022",28.5363461538462,1.45539836447557
"LosAlamos_NAU-CModel_Flu",2022-03-19,"4 wk ahead inc flu hosp","2021-2022",35.4042307692308,1.54905516287164
"LosAlamos_NAU-CModel_Flu",2022-03-26,"1 wk ahead inc flu hosp","2021-2022",29.0417307692308,1.463022494987
"LosAlamos_NAU-CModel_Flu",2022-03-26,"4 wk ahead inc flu hosp","2021-2022",38.5017307692308,1.58548025279763
"LosAlamos_NAU-CModel_Flu",2022-04-02,"1 wk ahead inc flu hosp","2021-2022",28.6336538461538,1.45687677044465
"LosAlamos_NAU-CModel_Flu",2022-04-02,"4 wk ahead inc flu hosp","2021-2022",39.3909615384615,1.59539658212296
"LosAlamos_NAU-CModel_Flu",2022-04-09,"1 wk ahead inc flu hosp","2021-2022",31.7851923076923,1.50222484335549
"LosAlamos_NAU-CModel_Flu",2022-04-09,"4 wk ahead inc flu hosp","2021-2022",41.2232692307692,1.61514243073728
"LosAlamos_NAU-CModel_Flu",2022-04-16,"1 wk ahead inc flu hosp","2021-2022",34.7286538461538,1.54068794949223
"LosAlamos_NAU-CModel_Flu",2022-04-16,"4 wk ahead inc flu hosp","2021-2022",41.6069230769231,1.61916559995245
"LosAlamos_NAU-CModel_Flu",2022-04-23,"1 wk ahead inc flu hosp","2021-2022",40.885,1.61156400208812
"LosAlamos_NAU-CModel_Flu",2022-04-23,"4 wk ahead inc flu hosp","2021-2022",43.9615384615385,1.64307288242446
"LosAlamos_NAU-CModel_Flu",2022-04-30,"1 wk ahead inc flu hosp","2021-2022",31.8798076923077,1.50351569294925
"LosAlamos_NAU-CModel_Flu",2022-04-30,"4 wk ahead inc flu hosp","2021-2022",40.3730769230769,1.60609184923175
"LosAlamos_NAU-CModel_Flu",2022-05-07,"1 wk ahead inc flu hosp","2021-2022",29.4257692307692,1.46872782472913
"LosAlamos_NAU-CModel_Flu",2022-05-07,"4 wk ahead inc flu hosp","2021-2022",42.0832692307692,1.62410947054048
"LosAlamos_NAU-CModel_Flu",2022-05-14,"1 wk ahead inc flu hosp","2021-2022",30.5528846153846,1.48505221992727
"LosAlamos_NAU-CModel_Flu",2022-05-14,"4 wk ahead inc flu hosp","2021-2022",43.9242307692308,1.6427041645759
"LosAlamos_NAU-CModel_Flu",2022-05-21,"1 wk ahead inc flu hosp","2021-2022",31.44,1.49748253736737
"LosAlamos_NAU-CModel_Flu",2022-05-21,"4 wk ahead inc flu hosp","2021-2022",38.7055769230769,1.58777354518481
"LosAlamos_NAU-CModel_Flu",2022-05-28,"1 wk ahead inc flu hosp","2021-2022",26.7690384615385,1.42763277169691
"LosAlamos_NAU-CModel_Flu",2022-05-28,"4 wk ahead inc flu hosp","2021-2022",33.8428846153846,1.52946737325446
"LosAlamos_NAU-CModel_Flu",2022-06-04,"1 wk ahead inc flu hosp","2021-2022",27.7721153846154,1.44360896094854
"LosAlamos_NAU-CModel_Flu",2022-06-04,"4 wk ahead inc flu hosp","2021-2022",32.1817307692308,1.5076093972308
"LosAlamos_NAU-CModel_Flu",2022-06-11,"1 wk ahead inc flu hosp","2021-2022",19.4038461538462,1.28788782260211
"LosAlamos_NAU-CModel_Flu",2022-06-11,"4 wk ahead inc flu hosp","2021-2022",24.7269230769231,1.39317007779067
"LosAlamos_NAU-CModel_Flu",2022-06-18,"1 wk ahead inc flu hosp","2021-2022",17.6090384615385,1.24573564204059
"LosAlamos_NAU-CModel_Flu",2022-06-18,"4 wk ahead inc flu hosp","2021-2022",22.1613461538462,1.34559613734839
"LosAlamos_NAU-CModel_Flu",2022-06-25,"1 wk ahead inc flu hosp","2021-2022",11.6315384615385,1.06563716108857
"LosAlamos_NAU-CModel_Flu",2022-06-25,"4 wk ahead inc flu hosp","2021-2022",15.2601923076923,1.1835600065968
"LosAlamos_NAU-CModel_Flu",2022-07-02,"4 wk ahead inc flu hosp","2021-2022",10.2978846153846,1.01274802138299
"LosAlamos_NAU-CModel_Flu",2022-07-09,"4 wk ahead inc flu hosp","2021-2022",7.60288461538462,0.880978399498721
"LosAlamos_NAU-CModel_Flu",2022-07-16,"4 wk ahead inc flu hosp","2021-2022",5.90365384615385,0.771120885211923
"MIGHTE-Nsemble",2022-10-29,"1 wk ahead inc flu hosp","2022-2023",31.4407692307692,1.49749316295871
"MIGHTE-Nsemble",2022-11-05,"1 wk ahead inc flu hosp","2022-2023",25.8055769230769,1.41171357283081
"MIGHTE-Nsemble",2022-11-12,"1 wk ahead inc flu hosp","2022-2023",29.6503846153846,1.47203033126709
"MIGHTE-Nsemble",2022-11-19,"1 wk ahead inc flu hosp","2022-2023",33.1448076923077,1.52041550356438
"MIGHTE-Nsemble",2022-11-19,"4 wk ahead inc flu hosp","2022-2023",149.907692307692,2.17582391864594
"MIGHTE-Nsemble",2022-11-26,"1 wk ahead inc flu hosp","2022-2023",106.665769230769,2.02802506966495
"MIGHTE-Nsemble",2022-11-26,"4 wk ahead inc flu hosp","2022-2023",204.120384615385,2.30988637798364
"MIGHTE-Nsemble",2022-12-03,"1 wk ahead inc flu hosp","2022-2023",69.7936,1.84381560009998
"MIGHTE-Nsemble",2022-12-03,"4 wk ahead inc flu hosp","2022-2023",296.444423076923,2.47194328450152
"MIGHTE-Nsemble",2022-12-10,"1 wk ahead inc flu hosp","2022-2023",110.899423076923,2.04492928686007
"MIGHTE-Nsemble",2022-12-10,"4 wk ahead inc flu hosp","2022-2023",220.539807692308,2.34348699153963
"MIGHTE-Nsemble",2022-12-17,"1 wk ahead inc flu hosp","2022-2023",50.8332692307692,1.70614804130267
"MIGHTE-Nsemble",2022-12-17,"4 wk ahead inc flu hosp","2022-2023",151.985,2.18180072782185
"MIGHTE-Nsemble",2022-12-24,"1 wk ahead inc flu hosp","2022-2023",40.7107692307692,1.60970930845953
"MIGHTE-Nsemble",2022-12-24,"4 wk ahead inc flu hosp","2022-2023",104.5068,2.01914454983842
"MIGHTE-Nsemble",2022-12-31,"1 wk ahead inc flu hosp","2022-2023",35.2330769230769,1.5469505720022
"MIGHTE-Nsemble",2022-12-31,"4 wk ahead inc flu hosp","2022-2023",229.331346153846,2.36046342032621
"MIGHTE-Nsemble",2023-01-07,"1 wk ahead inc flu hosp","2022-2023",87.8367307692308,1.94367616322504
"MIGHTE-Nsemble",2023-01-07,"4 wk ahead inc flu hosp","2022-2023",123.521153846154,2.09174133987862
"MIGHTE-Nsemble",2023-01-14,"1 wk ahead inc flu hosp","2022-2023",48.8069230769231,1.68848142939726
"MIGHTE-Nsemble",2023-01-14,"4 wk ahead inc flu hosp","2022-2023",121.451730769231,2.08440370817508
"MIGHTE-Nsemble",2023-01-21,"1 wk ahead inc flu hosp","2022-2023",17.9953846153846,1.25516113326479
"MIGHTE-Nsemble",2023-01-21,"4 wk ahead inc flu hosp","2022-2023",131.995384615385,2.12055874581862
"MIGHTE-Nsemble",2023-01-28,"1 wk ahead inc flu hosp","2022-2023",11.7103846153846,1.06857115925649
"MIGHTE-Nsemble",2023-01-28,"4 wk ahead inc flu hosp","2022-2023",181.420192307692,2.25868562296535
"MIGHTE-Nsemble",2023-02-04,"1 wk ahead inc flu hosp","2022-2023",7.83923076923077,0.894273449282854
"MIGHTE-Nsemble",2023-02-04,"4 wk ahead inc flu hosp","2022-2023",75.9578846153846,1.88057286137491
"MIGHTE-Nsemble",2023-02-11,"1 wk ahead inc flu hosp","2022-2023",6.79615384615385,0.832263201535946
"MIGHTE-Nsemble",2023-02-11,"4 wk ahead inc flu hosp","2022-2023",23.475,1.37060560093815
"MIGHTE-Nsemble",2023-02-18,"1 wk ahead inc flu hosp","2022-2023",6.77346153846154,0.830810669106707
"MIGHTE-Nsemble",2023-02-18,"4 wk ahead inc flu hosp","2022-2023",14.5076923076923,1.16159833609447
