"model","location_name","mean.WIS","MAE","Percent.Cov.50","Percent.Cov.95","relative_WIS","below"
"Flusight-baseline","North Dakota",12.7190426421405,16.9519230769231,0.336538461538462,0.75,1,0
"Flusight-baseline","Ohio",154.030246655518,180.423076923077,0.423076923076923,0.615384615384615,1,0
"Flusight-baseline","Oklahoma",129.983102006689,152,0.375,0.682692307692308,1,0
"Flusight-baseline","Oregon",104.959377090301,117.201923076923,0.442307692307692,0.615384615384615,1,0
"Flusight-baseline","Pennsylvania",180.347240802676,214.288461538462,0.230769230769231,0.596153846153846,1,0
"Flusight-baseline","Puerto Rico",12.4247282608696,18.7307692307692,0.480769230769231,0.951923076923077,1,0
"Flusight-baseline","Rhode Island",9.55969481605351,11.3942307692308,0.423076923076923,0.663461538461538,1,0
"Flusight-baseline","South Carolina",30.2048494983278,38.6346153846154,0.480769230769231,0.778846153846154,1,0
"Flusight-baseline","South Dakota",13.5614757525084,17.9326923076923,0.423076923076923,0.759615384615385,1,0
"Flusight-baseline","Tennessee",81.7553469899666,97.8269230769231,0.403846153846154,0.692307692307692,1,0
"Flusight-baseline","Texas",260.788407190635,322.855769230769,0.394230769230769,0.605769230769231,1,0
"Flusight-baseline","Utah",10.821245819398,13.8557692307692,0.509615384615385,0.711538461538462,1,0
"Flusight-baseline","Vermont",11.855631270903,13.9903846153846,0.423076923076923,0.682692307692308,1,0
"Flusight-baseline","Virginia",56.786860367893,68.9230769230769,0.394230769230769,0.692307692307692,1,0
"Flusight-baseline","Washington",108.062738294314,125.173076923077,0.211538461538462,0.682692307692308,1,0
"Flusight-baseline","West Virginia",46.7676755852843,55.7980769230769,0.442307692307692,0.596153846153846,1,0
"Flusight-baseline","Wisconsin",79.4800877926421,92.5865384615385,0.432692307692308,0.711538461538462,1,0
"Flusight-baseline","Wyoming",9.49272157190635,12.3173076923077,0.442307692307692,0.817307692307692,1,0
"Flusight-ensemble","Alabama",39.8836413043478,58.3173076923077,0.519230769230769,0.836538461538462,1.00907677226319,0
"Flusight-ensemble","Alaska",10.2378511705686,14.4903846153846,0.509615384615385,0.740384615384615,0.835976610758382,1
"Flusight-ensemble","Arizona",101.603720735786,142.903846153846,0.394230769230769,0.759615384615385,0.808967689204166,1
"Flusight-ensemble","Arkansas",48.5676546822742,66.1442307692308,0.509615384615385,0.740384615384615,0.799328564124479,1
"Flusight-ensemble","California",379.768599498328,497.057692307692,0.528846153846154,0.721153846153846,0.852304492818227,1
"Flusight-ensemble","Colorado",32.7069397993311,51.0480769230769,0.461538461538462,0.807692307692308,0.737344761525259,1
"Flusight-ensemble","Connecticut",53.2102132107023,74.0192307692308,0.442307692307692,0.711538461538462,0.764104423921923,1
"Flusight-ensemble","Delaware",9.75778010033445,14.3557692307692,0.471153846153846,0.769230769230769,0.97511475263272,1
"Flusight-ensemble","District of Columbia",7.47376254180602,10.9711538461538,0.567307692307692,0.855769230769231,0.830384888006146,1
"Flusight-ensemble","Florida",98.872474916388,150.798076923077,0.557692307692308,0.817307692307692,0.713480669923718,1
"Flusight-ensemble","Georgia",21.4485033444816,34.1826923076923,0.557692307692308,0.951923076923077,0.876693906558678,1
"Flusight-ensemble","Hawaii",4.26164297658863,6.34615384615385,0.519230769230769,0.855769230769231,0.883610321594163,1
"Flusight-ensemble","Idaho",30.5464882943144,40.5961538461538,0.557692307692308,0.721153846153846,0.699050385889261,1
"Flusight-ensemble","Illinois",129.788971571906,172.009615384615,0.451923076923077,0.682692307692308,0.811544477666656,1
"Flusight-ensemble","Indiana",101.140242474916,137.653846153846,0.509615384615385,0.769230769230769,0.794072851705625,1
"Flusight-ensemble","Iowa",38.2964548494983,50.2307692307692,0.528846153846154,0.769230769230769,0.68731219081121,1
"Flusight-ensemble","Kansas",31.4554138795987,43.4326923076923,0.480769230769231,0.769230769230769,0.76911042587959,1
"Flusight-ensemble","Kentucky",91.8011371237458,116.125,0.471153846153846,0.701923076923077,0.778010717065358,1
"Flusight-ensemble","Louisiana",27.0623118729097,41.7307692307692,0.471153846153846,0.846153846153846,0.797946687641827,1
"Flusight-ensemble","Maine",21.7266262541806,29.6826923076923,0.519230769230769,0.778846153846154,0.682985349155121,1
"Flusight-ensemble","Maryland",37.226275083612,53.3173076923077,0.548076923076923,0.798076923076923,0.752112467632311,1
"Flusight-ensemble","Massachusetts",79.8744230769231,104.625,0.596153846153846,0.759615384615385,0.641671584333819,1
"Flusight-ensemble","Michigan",113.177863712375,157.634615384615,0.509615384615385,0.701923076923077,0.634585641728208,1
"Flusight-ensemble","Minnesota",49.4952382943144,68.0865384615385,0.490384615384615,0.759615384615385,0.789904615732786,1
"Flusight-ensemble","Mississippi",24.254372909699,38.1442307692308,0.451923076923077,0.846153846153846,0.739947917344228,1
"Flusight-ensemble","Missouri",108.389836956522,140.067307692308,0.5,0.692307692307692,0.777386528625858,1
"Flusight-ensemble","Montana",12.1678804347826,17.8173076923077,0.5,0.798076923076923,0.76739652939489,1
"Flusight-ensemble","Nebraska",17.1244188963211,25.6057692307692,0.490384615384615,0.769230769230769,0.757128297149347,1
"Flusight-ensemble","Nevada",49.411868729097,67.6442307692308,0.490384615384615,0.701923076923077,0.828825185507655,1
"Flusight-ensemble","New Hampshire",14.196241638796,20.375,0.5,0.788461538461538,0.671639804299772,1
"Flusight-ensemble","New Jersey",93.6517600334448,130.759615384615,0.451923076923077,0.730769230769231,0.778467509377733,1
"Flusight-ensemble","New Mexico",38.0475794314381,54.8653846153846,0.442307692307692,0.759615384615385,0.726222719511469,1
"Flusight-ensemble","New York",194.260397157191,266.442307692308,0.480769230769231,0.653846153846154,0.729400089916323,1
"Flusight-ensemble","North Carolina",64.2734573578595,91.4326923076923,0.442307692307692,0.759615384615385,0.877735828891477,1
"Flusight-ensemble","North Dakota",9.21001672240803,12.8173076923077,0.519230769230769,0.846153846153846,0.724112418012783,1
"Flusight-ensemble","Ohio",109.613152173913,152.375,0.538461538461538,0.701923076923077,0.711633945630548,1
"Flusight-ensemble","Oklahoma",93.4020568561873,120.480769230769,0.596153846153846,0.807692307692308,0.718570763539562,1
"Flusight-ensemble","Oregon",71.7733193979933,92.8846153846154,0.528846153846154,0.721153846153846,0.683819982432286,1
"Flusight-ensemble","Pennsylvania",140.373173076923,197.75,0.384615384615385,0.692307692307692,0.778349435523166,1
"Flusight-ensemble","Puerto Rico",12.2608110367893,19.0673076923077,0.567307692307692,0.971153846153846,0.986807178343167,1
"Flusight-ensemble","Rhode Island",7.14370819397993,10.375,0.567307692307692,0.788461538461538,0.747273666308214,1
"Flusight-ensemble","South Carolina",28.6491722408027,39.4423076923077,0.586538461538462,0.817307692307692,0.948495778546713,1
